,Lot Area,Overall Qual,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Bsmt Qual,Bsmt Exposure,BsmtFin SF 1,Total Bsmt SF,Heating QC,1st Flr SF,Gr Liv Area,Kitchen Qual,Functional,Fireplaces,Fireplace Qu,Garage Area,Land Contour_HLS,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_StoneBr,Roof Style_Hip,Exterior 1st_BrkFace,Sale Type_New,bath_agg,Id,SalePrice
1524,7150,4,1955,1955,0.0,1,2,1,150.0,1190.0,3,1040,1540,1,7,0,0,352.0,0,0,0,0,0,0,0,2.0,1938,115000.0
1525,6285,5,1977,1977,0.0,1,3,1,138.0,894.0,2,894,894,2,7,0,0,308.0,0,0,0,0,0,0,0,2.0,1819,120750.0
1526,7500,7,2000,2000,0.0,2,3,1,533.0,814.0,4,814,1674,3,7,0,0,663.0,0,0,0,0,0,0,0,4.0,23,216000.0
1527,2001,4,1970,1970,80.0,1,2,1,0.0,546.0,1,546,1092,2,7,0,0,286.0,0,0,0,0,0,0,0,2.0,2289,75000.0
1528,19508,6,1974,1974,144.0,1,2,2,800.0,1430.0,2,1430,1430,2,7,2,2,484.0,0,0,0,0,0,0,0,3.0,1156,192000.0
1529,7176,6,1978,1978,200.0,1,2,3,794.0,960.0,1,1040,1040,2,7,1,1,616.0,0,0,0,0,0,0,0,2.0,2717,160500.0
1530,10652,7,2006,2007,306.0,2,3,2,0.0,1494.0,4,1494,1494,3,7,1,3,840.0,0,0,0,0,0,0,1,2.0,2101,279500.0
1531,11235,5,1963,1963,0.0,1,3,2,784.0,981.0,2,1075,1075,3,7,0,0,440.0,0,0,0,0,0,0,0,2.0,1377,148000.0
1532,10265,5,1967,2005,0.0,1,2,1,758.0,992.0,4,992,992,3,7,0,0,294.0,0,0,0,0,0,0,0,2.0,1381,145000.0
1533,14541,8,1993,1993,0.0,2,3,1,1012.0,1338.0,4,1352,2520,3,7,1,2,796.0,0,1,0,0,0,0,0,4.0,2502,310000.0
1534,10184,6,1963,1963,379.0,1,2,2,580.0,1083.0,2,1146,1146,2,7,1,3,294.0,0,0,0,0,0,0,0,2.0,2609,165000.0
1535,46589,8,1994,2005,528.0,2,3,1,1361.0,1629.0,4,1686,2448,3,7,1,2,711.0,0,1,0,0,1,0,0,4.0,505,402000.0
1536,10625,7,2005,2005,0.0,2,3,1,0.0,1026.0,4,1026,1958,3,7,1,3,936.0,0,0,0,0,0,0,0,3.0,1126,250000.0
1537,1470,4,1970,1970,0.0,1,3,2,522.0,630.0,2,630,630,2,7,0,0,0.0,0,0,0,0,0,0,0,2.0,2914,73000.0
1538,9000,5,1974,1974,0.0,1,3,1,0.0,896.0,2,896,1792,2,7,0,0,0.0,0,0,0,0,0,0,0,4.0,393,136000.0
1539,5911,9,2005,2005,278.0,3,4,1,472.0,1560.0,4,1565,1565,4,7,1,3,556.0,0,0,1,0,1,0,0,3.0,2405,282500.0
1540,8987,8,2005,2006,226.0,2,3,1,0.0,1595.0,4,1595,1595,3,7,1,3,880.0,0,0,0,0,0,0,0,2.0,67,221500.0
1541,17871,4,1995,1996,0.0,1,3,1,0.0,1680.0,3,1680,1680,3,7,0,0,628.0,0,0,0,0,0,0,0,2.0,2227,170000.0
1542,11500,6,1967,1967,0.0,0,2,1,872.0,1040.0,3,1040,1040,2,6,1,-1,480.0,0,0,0,0,0,0,0,2.0,669,163000.0
1543,12257,8,1995,1995,513.0,2,3,2,56.0,1318.0,4,1328,2531,3,7,1,2,752.0,0,1,0,0,0,0,0,3.0,1772,290000.0
1544,9044,8,1996,1997,526.0,2,3,1,1225.0,1325.0,4,1335,2538,3,7,1,2,933.0,0,1,0,0,0,0,0,3.0,1775,330000.0
1545,1680,6,1973,1973,504.0,1,2,1,254.0,483.0,2,483,987,2,7,0,0,264.0,0,0,0,0,0,0,0,3.0,403,111000.0
1546,9468,6,1999,1999,148.0,1,3,2,639.0,840.0,4,840,1755,2,7,1,2,530.0,0,0,0,0,0,0,0,4.0,2792,214000.0
1547,9373,5,1953,1953,84.0,1,2,1,500.0,1152.0,2,1152,1152,2,7,0,0,636.0,0,0,0,0,0,0,0,2.0,1247,137500.0
1548,7000,7,2003,2003,0.0,2,3,2,622.0,926.0,4,1016,1884,4,7,1,4,581.0,0,0,0,0,0,0,0,4.0,384,240900.0
1549,10186,7,1992,1992,0.0,2,3,1,674.0,750.0,4,1061,1923,3,7,1,2,564.0,0,1,0,0,0,0,0,4.0,91,190000.0
1550,11664,7,2002,2002,0.0,2,3,2,1234.0,1569.0,4,1611,1611,3,7,0,0,1231.0,0,0,0,0,1,0,0,3.0,863,250000.0
1551,10768,5,1976,2004,0.0,2,3,3,1157.0,1437.0,2,1437,1437,3,7,1,1,528.0,0,0,0,0,0,0,0,3.0,1857,218000.0
1552,10530,7,1993,1993,194.0,2,3,1,819.0,1148.0,4,1091,2075,3,7,1,3,473.0,0,0,0,0,0,0,0,4.0,1870,255000.0
1553,14859,7,2006,2006,27.0,2,3,1,0.0,1670.0,4,1670,1670,3,7,1,3,690.0,1,0,0,0,1,0,1,2.0,2318,240000.0
1554,10481,8,2006,2007,0.0,2,3,2,0.0,2140.0,4,2140,2140,3,7,0,0,894.0,0,0,0,0,1,0,1,3.0,2100,360000.0
1555,9350,5,1965,1999,0.0,1,2,3,633.0,1219.0,3,1265,1265,3,7,1,3,502.0,0,0,0,0,0,1,0,3.0,1213,179900.0
1556,18030,5,1946,1994,0.0,1,2,1,152.0,1598.0,2,1636,3086,4,3,1,3,0.0,0,0,0,0,0,0,0,3.0,2046,200500.0
1557,5925,3,1910,1950,0.0,1,2,1,0.0,600.0,1,600,968,2,7,0,0,0.0,0,0,0,0,0,0,0,1.0,710,37900.0
1558,6718,8,2001,2001,86.0,2,4,2,250.0,1267.0,4,1312,1312,3,7,0,0,471.0,0,0,0,0,0,0,0,2.0,2268,180500.0
1559,11855,7,2000,2000,23.0,1,4,1,820.0,1168.0,4,1168,2787,2,7,2,2,820.0,0,0,0,0,1,0,0,8.0,816,269500.0
1560,12394,7,2003,2003,0.0,2,3,3,0.0,847.0,4,847,1733,3,7,1,3,433.0,0,0,0,0,0,0,0,3.0,1616,225000.0
1561,7000,6,1940,1950,0.0,1,2,1,375.0,720.0,3,720,1215,3,7,0,0,720.0,0,0,0,0,0,0,0,1.0,2233,141000.0
1562,10367,9,2008,2008,284.0,3,4,2,1015.0,1739.0,4,1743,1743,4,7,1,3,927.0,0,0,1,0,1,0,0,3.0,439,335000.0
1563,15240,5,1977,2004,0.0,2,3,1,198.0,1026.0,4,1026,1026,2,7,0,0,308.0,0,0,0,0,0,0,0,3.0,260,150000.0
1564,50271,9,1981,1987,0.0,2,4,3,1810.0,1842.0,3,1842,1842,3,7,1,3,894.0,0,0,0,0,0,0,0,3.0,2523,385000.0
1565,13600,7,1965,1990,176.0,1,2,1,454.0,768.0,2,1186,1986,2,7,3,1,486.0,0,0,0,0,0,0,0,3.0,627,205000.0
1566,6762,7,2006,2006,24.0,2,3,2,686.0,1187.0,4,1208,1208,3,7,0,0,632.0,0,0,0,0,0,0,0,3.0,251,206000.0
1567,8500,7,2004,2004,106.0,2,3,2,0.0,1422.0,4,1422,1422,3,7,0,0,626.0,0,0,0,0,0,0,0,2.0,2163,179600.0
1568,8877,4,1951,1951,0.0,1,1,1,836.0,836.0,2,1220,1220,2,7,0,0,396.0,0,0,0,0,0,0,0,1.0,2819,102000.0
1569,15611,5,1977,1977,0.0,1,3,2,767.0,1126.0,2,1126,1126,4,7,0,0,540.0,0,0,0,0,0,0,0,3.0,1025,175000.0
1570,13300,5,1956,2001,0.0,1,2,1,494.0,1015.0,3,1384,1384,2,6,0,0,896.0,0,0,0,0,1,0,0,2.0,2592,159000.0
1571,6500,6,1976,1976,84.0,1,2,1,1033.0,1127.0,2,1127,1127,2,7,1,-1,480.0,0,0,0,0,1,0,0,3.0,1491,135000.0
1572,9525,6,1954,1972,0.0,1,2,1,444.0,994.0,3,1216,1855,2,7,0,0,325.0,0,0,0,0,0,0,0,2.0,2742,136900.0
1573,6993,5,1961,1994,0.0,1,2,1,465.0,912.0,2,1236,1236,2,7,1,2,288.0,0,0,0,0,0,0,0,1.0,2497,135000.0
1574,9430,8,1999,1999,673.0,2,3,2,1163.0,1252.0,4,1268,2365,3,7,1,3,856.0,0,1,0,0,0,0,0,4.0,495,337000.0
1575,11029,6,1968,1984,220.0,1,2,2,619.0,1054.0,2,1512,2654,3,7,1,3,619.0,0,0,0,0,0,0,0,4.0,2528,250000.0
1576,14311,8,1996,1996,402.0,2,3,1,1023.0,1236.0,4,1236,2340,3,7,1,3,787.0,0,0,0,0,0,0,0,4.0,1033,306000.0
1577,10800,5,1987,1988,0.0,1,3,3,1200.0,1200.0,2,1200,1200,2,7,0,0,0.0,0,0,0,0,0,0,0,6.0,764,179000.0
1578,3604,7,2007,2007,0.0,2,3,1,0.0,689.0,4,703,1392,3,7,0,0,540.0,0,0,0,0,0,0,0,2.0,1165,146000.0
1579,10320,6,1915,1950,0.0,1,2,1,375.0,1138.0,3,1138,2180,2,7,1,3,720.0,0,0,0,0,0,0,0,2.0,2037,161000.0
1580,10603,6,1977,2001,28.0,1,2,2,1200.0,1610.0,3,1610,1610,3,7,2,2,480.0,0,0,0,0,0,0,0,3.0,113,205000.0
1581,4084,7,1986,1986,340.0,2,3,2,893.0,1277.0,3,1501,1501,3,7,1,2,512.0,0,0,0,0,0,0,0,3.0,1572,241500.0
1582,7943,4,1961,1961,192.0,1,2,2,903.0,1029.0,3,1029,1029,2,7,0,0,261.0,0,0,0,0,0,0,0,2.0,2052,118500.0
1583,6930,5,1958,1958,120.0,1,2,2,300.0,1062.0,4,1352,1352,3,5,0,0,288.0,0,0,0,0,1,0,0,2.0,2702,130000.0
1584,7200,5,1940,1950,279.0,1,2,1,0.0,808.0,4,1072,1072,2,7,2,3,379.0,0,0,0,0,0,0,0,1.0,1981,130000.0
1585,16052,10,2006,2006,734.0,3,4,1,1206.0,1850.0,4,1850,2698,4,7,1,3,736.0,0,0,0,1,1,0,1,4.0,2335,535000.0
1586,7150,5,1962,1962,60.0,1,2,1,140.0,912.0,3,912,912,2,7,0,0,252.0,0,0,0,0,0,0,0,2.0,563,123000.0
1587,6012,4,1955,1955,0.0,1,0,1,0.0,0.0,2,1152,1152,2,7,0,0,0.0,0,0,0,0,0,0,0,2.0,1502,82000.0
1588,5350,7,1920,1965,0.0,1,2,1,116.0,624.0,4,730,1450,2,7,0,0,288.0,0,0,0,0,0,0,0,1.0,1310,132000.0
1589,5400,5,1921,1968,0.0,1,2,1,0.0,1073.0,4,1073,1073,2,7,0,0,326.0,0,0,0,0,0,0,0,1.0,2598,108480.0
1590,9535,5,1967,1967,450.0,1,2,1,194.0,1176.0,2,1458,1458,2,7,1,2,512.0,0,0,0,0,0,0,0,3.0,2715,165000.0
1591,7441,7,2006,2006,170.0,2,3,1,0.0,1461.0,4,1486,1486,3,7,0,0,566.0,0,0,0,0,0,0,0,2.0,1810,181000.0
1592,15400,5,1961,1961,0.0,1,2,1,0.0,552.0,2,904,1774,2,7,1,2,384.0,0,0,0,0,1,0,0,2.0,778,165000.0
1593,10544,5,1969,1969,0.0,1,2,2,476.0,864.0,2,864,1479,2,7,0,0,275.0,0,0,0,0,0,0,0,2.0,339,161000.0
1594,10936,8,2006,2006,60.0,2,3,1,0.0,1504.0,4,1504,1504,3,7,0,0,510.0,0,0,0,0,0,0,1,2.0,2460,199000.0
1595,11316,7,2002,2003,44.0,2,3,1,624.0,817.0,4,824,1894,3,7,1,3,510.0,0,0,0,0,0,0,0,4.0,320,214900.0
1596,8640,8,2006,2006,0.0,2,3,1,24.0,1278.0,4,1278,1278,3,7,0,0,584.0,0,0,0,0,0,0,1,2.0,2461,198600.0
1597,12090,8,1998,1998,650.0,2,3,1,0.0,1141.0,3,1165,2263,3,7,1,2,420.0,0,1,0,0,1,0,0,3.0,2449,258000.0
1598,7939,7,2000,2000,23.0,1,4,1,820.0,1168.0,4,1168,2787,2,7,2,2,820.0,0,0,0,0,1,0,0,8.0,817,269500.0
1599,7750,7,2002,2002,0.0,2,3,1,0.0,707.0,4,707,1414,3,7,1,3,403.0,0,0,0,0,0,0,0,3.0,1096,176000.0
1600,9350,6,1964,1991,108.0,1,3,3,270.0,1302.0,4,1302,1302,3,6,0,0,309.0,0,0,0,0,1,0,0,3.0,1893,158000.0
1601,7750,8,2002,2002,0.0,2,3,1,353.0,408.0,4,779,1419,3,7,1,2,527.0,0,0,0,0,1,0,0,4.0,479,184100.0
1602,13001,6,1971,1971,176.0,1,2,2,492.0,1625.0,2,1220,1220,2,7,1,2,944.0,0,0,0,0,1,0,0,3.0,1657,170000.0
1603,13607,6,1986,1986,242.0,1,2,1,454.0,572.0,3,1182,1982,2,7,1,2,501.0,0,0,0,0,0,0,0,4.0,937,208000.0
1604,4435,6,2003,2003,170.0,2,3,2,685.0,848.0,4,848,848,3,7,0,0,420.0,0,0,0,0,0,0,0,2.0,879,140000.0
1605,3843,8,2007,2008,174.0,3,4,3,1476.0,1596.0,4,1648,1648,4,7,1,3,482.0,1,0,0,0,1,0,1,4.0,945,230000.0
1606,5950,8,1989,1989,0.0,2,3,3,319.0,1337.0,3,1337,1337,3,7,1,2,462.0,1,0,0,1,0,0,0,3.0,1010,188500.0
1607,12400,5,1940,1950,0.0,1,3,2,602.0,901.0,2,1125,1717,2,7,1,3,410.0,1,0,0,0,0,0,0,2.0,2861,194000.0
1608,10425,5,1956,1958,0.0,1,2,1,774.0,1104.0,3,1104,1104,2,7,0,0,384.0,0,0,0,0,0,0,0,2.0,1245,133000.0
1609,16269,5,1978,1978,76.0,1,3,2,625.0,907.0,2,907,907,2,7,0,0,343.0,0,0,0,0,0,0,0,1.0,854,140000.0
1610,8998,7,2000,2000,120.0,2,3,2,527.0,782.0,4,782,1652,3,7,0,0,532.0,0,0,0,0,0,0,0,3.0,1437,207500.0
1611,10400,6,1967,1997,256.0,1,2,1,0.0,932.0,3,1271,2640,3,7,1,2,515.0,0,0,0,0,0,0,0,3.0,586,256900.0
1612,10134,5,1940,1950,0.0,1,2,1,0.0,735.0,3,735,1034,2,7,0,0,240.0,0,0,0,0,0,0,0,1.0,1947,109000.0
1613,7007,5,1979,1979,0.0,1,0,1,0.0,0.0,2,1513,1513,2,7,0,0,400.0,0,0,0,0,0,0,0,2.0,815,113722.0
1614,11645,8,2005,2006,76.0,2,4,3,24.0,1498.0,4,1498,1498,3,7,1,3,844.0,0,0,0,0,0,0,0,2.0,831,237000.0
1615,8250,5,1963,1963,0.0,1,2,1,288.0,1053.0,3,1053,1053,3,7,0,0,692.0,0,0,0,0,0,0,0,2.0,1919,142100.0
1616,11027,6,1954,1954,28.0,1,2,1,468.0,1178.0,3,1293,1293,2,7,0,0,452.0,0,0,0,0,1,0,0,3.0,2306,149900.0
1617,12350,9,2008,2008,450.0,3,4,2,1232.0,2020.0,4,2020,2020,4,7,1,3,896.0,0,0,1,0,1,0,0,3.0,430,404000.0
1618,18275,7,1962,1998,0.0,1,2,3,636.0,1438.0,2,1900,2448,2,7,2,3,441.0,1,0,0,0,0,0,0,4.0,2618,277500.0
1619,9206,6,1985,1985,336.0,2,3,1,0.0,741.0,2,977,1732,3,7,1,2,476.0,0,0,0,0,0,0,0,3.0,245,178000.0
1620,6240,8,2006,2006,176.0,2,3,1,863.0,1324.0,4,1324,1324,3,7,1,3,550.0,0,0,1,0,1,0,0,3.0,462,254000.0
1621,9656,2,1923,1970,0.0,1,1,1,0.0,678.0,2,832,832,2,7,1,3,780.0,0,0,0,0,0,0,0,1.0,182,12789.0
1622,7875,7,1995,1996,38.0,1,3,1,0.0,1237.0,3,1253,1253,2,7,1,2,402.0,0,0,0,0,0,0,0,2.0,1625,176000.0
1623,16259,9,2006,2006,370.0,1,4,2,0.0,1249.0,4,1249,2596,3,7,0,0,840.0,0,0,1,0,0,0,1,4.0,2381,342643.0
1624,6173,5,1967,1967,75.0,1,2,1,599.0,876.0,2,902,902,2,7,0,0,288.0,0,0,0,0,0,0,0,1.0,1827,125500.0
1625,12890,6,1989,1989,128.0,1,3,1,0.0,1495.0,4,1495,1495,2,7,1,2,438.0,0,0,0,0,0,0,0,2.0,1580,150000.0
1626,10440,8,2007,2007,0.0,3,3,2,0.0,1574.0,4,1584,1584,4,7,1,3,594.0,0,0,0,0,0,0,1,2.0,1803,261329.0
1627,7500,7,2004,2005,120.0,1,3,1,680.0,1080.0,4,1080,1080,3,7,0,0,0.0,0,0,0,0,0,0,0,2.0,1132,141000.0
1628,9532,4,1953,1953,0.0,1,2,1,595.0,1105.0,3,1647,1647,2,6,1,1,280.0,0,0,0,0,0,0,0,2.0,1941,153000.0
1629,3922,7,2006,2007,72.0,2,4,2,0.0,1258.0,4,1258,1258,3,7,1,3,648.0,0,0,0,0,0,0,1,2.0,1742,172500.0
1630,8730,6,1915,2003,0.0,1,2,1,0.0,698.0,4,698,1396,2,7,0,0,384.0,0,0,0,0,0,0,0,1.0,2026,153575.0
1631,6060,5,1930,2007,0.0,2,2,1,737.0,837.0,4,1001,1001,3,7,0,0,216.0,0,0,0,0,1,0,0,1.0,2245,124900.0
1632,14450,9,2006,2007,315.0,3,4,3,0.0,2121.0,4,2121,2121,4,7,1,4,732.0,0,0,1,0,0,0,1,3.0,1691,415298.0
1633,5400,6,1920,1950,0.0,0,2,1,0.0,972.0,4,1044,1480,2,7,0,0,207.0,0,0,0,0,0,0,0,1.0,725,119000.0
1634,10000,8,2006,2006,410.0,2,3,2,0.0,1588.0,4,1588,1588,3,7,1,3,825.0,0,0,0,0,1,0,0,2.0,1787,227000.0
1635,10007,5,1959,2006,54.0,2,2,1,806.0,1053.0,4,1053,1053,3,7,0,0,312.0,0,0,0,0,0,0,0,3.0,1216,145500.0
1636,7830,3,1921,1950,0.0,1,1,1,416.0,492.0,2,492,492,2,7,0,0,200.0,0,0,0,0,0,0,0,2.0,2654,61500.0
1637,11727,7,1969,1969,434.0,1,2,2,0.0,1851.0,3,1851,1851,2,7,1,2,506.0,0,0,0,0,0,0,0,2.0,2310,192100.0
1638,10320,6,1915,1965,0.0,1,2,1,276.0,698.0,4,754,1403,2,7,0,0,308.0,0,0,0,0,0,0,0,3.0,761,116000.0
1639,10482,6,1958,1958,63.0,1,2,2,507.0,588.0,4,1138,1138,2,7,0,0,264.0,0,0,0,0,1,0,0,2.0,1884,145000.0
1640,15274,9,2003,2003,724.0,2,4,1,1972.0,2452.0,4,2452,2452,4,7,1,3,886.0,0,0,1,0,1,0,0,4.0,449,445000.0
1641,8800,5,1977,2008,0.0,1,3,2,532.0,1040.0,2,1040,1040,3,7,0,0,484.0,0,0,0,0,0,0,0,2.0,856,150500.0
1642,10000,6,1993,1994,0.0,1,3,1,0.0,763.0,3,763,1655,2,7,1,2,440.0,0,0,0,0,0,0,0,3.0,11,175900.0
1643,10140,6,1974,1974,196.0,1,2,1,888.0,1116.0,4,1116,1116,2,7,1,2,528.0,0,0,0,0,1,0,0,3.0,389,167900.0
1644,14054,7,2006,2006,0.0,2,3,2,0.0,879.0,4,879,1863,3,7,1,3,660.0,0,0,0,0,0,0,1,3.0,2415,219210.0
1645,11218,6,1992,1992,0.0,2,3,1,0.0,1055.0,4,1055,1845,3,7,1,2,462.0,0,0,0,0,0,0,0,3.0,77,189000.0
1646,8856,5,1957,1957,143.0,1,2,1,621.0,1176.0,2,1176,1176,2,7,2,3,292.0,0,0,0,0,0,0,0,2.0,1238,136500.0
1647,7800,5,1966,2008,47.0,1,2,2,240.0,864.0,4,892,892,3,7,0,0,416.0,0,0,0,0,1,0,0,2.0,223,137900.0
1648,7200,5,1910,2006,0.0,1,2,1,247.0,1022.0,2,1022,1022,2,2,0,0,280.0,0,0,0,0,1,0,0,2.0,723,85000.0
1649,10680,5,1951,1951,44.0,1,2,1,756.0,2136.0,2,2136,2136,2,4,0,0,528.0,0,0,0,0,1,0,0,2.0,2562,137900.0
1650,9535,6,1998,1998,0.0,1,3,3,851.0,926.0,4,926,1604,2,7,0,0,472.0,0,0,0,0,0,0,0,3.0,995,195500.0
1651,6858,6,1915,1950,0.0,1,3,1,0.0,806.0,2,841,1647,1,7,0,0,216.0,0,0,0,0,0,0,0,3.0,287,128000.0
1652,8100,5,1961,2007,0.0,1,2,1,764.0,864.0,4,864,864,3,7,1,2,420.0,0,0,0,0,0,0,0,2.0,1152,135000.0
1653,9216,5,1975,1975,176.0,1,2,2,294.0,1076.0,2,1076,1076,2,7,1,1,576.0,0,0,0,0,0,0,0,2.0,1449,143195.0
1654,9100,5,1930,1960,0.0,1,2,1,0.0,742.0,2,779,935,2,7,0,0,308.0,0,0,0,0,0,0,0,1.0,1330,79500.0
1655,12774,7,2003,2004,95.0,2,3,2,0.0,835.0,4,835,1663,3,7,0,0,478.0,0,0,0,0,0,0,0,3.0,1134,192500.0
1656,6000,5,1950,1970,0.0,1,2,1,384.0,768.0,2,768,1328,2,7,0,0,308.0,0,0,0,0,0,0,0,2.0,706,129500.0
1657,10364,6,1995,1996,0.0,1,3,1,0.0,806.0,3,806,1572,2,7,1,2,373.0,0,0,0,0,0,0,0,3.0,1617,168000.0
1658,6000,6,1939,1950,0.0,1,2,1,264.0,739.0,4,874,1342,2,7,1,3,240.0,0,0,0,0,0,0,0,2.0,1339,105000.0
1659,10530,6,1971,1971,0.0,1,2,1,282.0,981.0,2,981,981,2,7,0,0,576.0,0,0,0,0,1,0,0,3.0,1664,143250.0
1660,9525,5,1995,2006,0.0,1,3,1,0.0,1099.0,4,1099,1099,3,7,0,0,352.0,0,0,0,0,0,0,0,2.0,1433,144000.0
1661,8880,7,1994,2002,0.0,2,3,1,695.0,948.0,4,1222,2110,3,7,2,1,463.0,0,0,0,0,0,0,0,4.0,75,205000.0
1662,8410,6,1974,1974,0.0,1,3,2,924.0,970.0,2,1026,1026,2,7,1,-1,528.0,0,0,0,0,0,0,0,2.0,2255,143000.0
1663,4385,9,2001,2001,0.0,2,4,2,964.0,1419.0,4,1419,1419,4,7,1,2,588.0,0,0,0,0,0,0,0,3.0,1170,290000.0
1664,12919,9,2009,2010,760.0,3,4,3,2188.0,2330.0,4,2364,2364,4,7,2,3,820.0,0,0,1,0,1,0,1,4.0,45,611657.0
1665,12464,5,1996,1996,0.0,1,3,1,732.0,1040.0,3,1040,1040,3,7,0,0,576.0,0,0,0,0,0,0,0,2.0,836,152000.0
1666,5005,8,1992,1992,0.0,2,3,1,263.0,1280.0,4,1280,1280,3,7,0,0,506.0,1,0,0,1,0,0,0,2.0,8,191500.0
1667,9591,8,2004,2005,344.0,2,4,2,0.0,1143.0,4,1143,2473,3,7,1,3,852.0,0,0,1,0,0,0,0,3.0,1704,317000.0
1668,6960,7,1940,1998,0.0,1,2,1,258.0,680.0,4,798,1302,3,7,2,3,224.0,0,0,0,0,0,0,0,2.0,2068,165250.0
1669,9825,5,1966,1966,0.0,1,2,1,609.0,1092.0,2,1092,1092,2,7,0,0,264.0,0,0,0,0,1,0,0,1.0,1488,123000.0
1670,14175,6,1956,1956,0.0,1,2,3,776.0,988.0,2,1188,1188,2,7,1,2,621.0,0,0,0,0,0,0,0,2.0,1391,185000.0
1671,7400,7,1962,1962,0.0,1,2,1,809.0,1045.0,3,1045,1045,2,7,0,0,528.0,0,0,0,0,0,0,0,2.0,2633,120000.0
1672,10738,6,1966,1966,0.0,1,2,1,792.0,1093.0,3,1093,1093,2,7,1,1,484.0,0,0,0,0,1,0,0,3.0,1872,158500.0
1673,8366,6,2004,2004,0.0,2,3,1,0.0,798.0,4,798,1640,3,7,0,0,520.0,0,0,0,0,0,0,0,3.0,1138,173000.0
1674,9842,4,1962,1962,0.0,1,0,1,0.0,0.0,2,1224,1224,2,7,0,0,462.0,0,0,0,0,0,0,0,2.0,1899,101800.0
1675,7200,7,1936,2007,0.0,2,3,1,350.0,560.0,4,575,1135,3,7,0,0,576.0,0,0,0,0,0,0,0,2.0,915,155000.0
1676,10230,5,1925,1950,0.0,1,2,1,0.0,1054.0,4,1078,1078,4,7,0,0,264.0,0,0,0,0,0,0,0,1.0,660,125000.0
1677,8834,9,2004,2005,216.0,2,4,1,1170.0,1462.0,4,1462,2224,4,7,1,3,738.0,0,0,1,0,1,0,0,4.0,443,350000.0
1678,8544,3,1950,1950,0.0,1,0,1,0.0,0.0,3,1040,1040,2,7,0,0,400.0,0,0,0,0,0,0,0,2.0,2627,93500.0
1679,9179,7,1999,1999,158.0,2,3,1,633.0,873.0,4,882,1790,3,7,0,0,588.0,0,0,0,0,0,0,0,4.0,1438,193000.0
1680,11526,6,1922,1994,0.0,1,4,1,0.0,588.0,1,1423,2555,2,6,1,3,672.0,0,0,0,0,0,0,0,2.0,1525,191000.0
1681,5684,6,1930,2005,0.0,1,2,1,0.0,813.0,4,813,813,3,7,0,0,270.0,0,0,0,0,1,0,0,1.0,2644,110000.0
1682,11885,8,2001,2001,108.0,2,3,2,990.0,1299.0,4,1299,1872,4,7,1,2,531.0,0,0,0,0,0,0,0,4.0,866,261500.0
1683,9600,5,1956,1956,0.0,1,2,1,504.0,1050.0,3,1050,1050,2,7,0,0,338.0,0,0,0,0,1,0,0,1.0,620,128900.0
1684,17242,9,1993,1994,738.0,2,4,3,292.0,1733.0,4,1933,3500,4,7,1,2,959.0,0,1,0,0,1,0,0,5.0,2451,584500.0
1685,10215,4,1954,1954,132.0,1,2,1,492.0,864.0,4,948,948,2,7,0,0,248.0,0,0,0,0,1,0,0,1.0,2186,111000.0
1686,8550,5,1926,1950,0.0,1,1,1,0.0,750.0,2,960,1316,2,7,0,0,576.0,0,0,0,0,0,0,0,1.0,2025,90000.0
1687,18450,6,1965,1979,113.0,1,3,1,187.0,1021.0,2,1465,2380,2,0,1,-1,596.0,0,0,0,0,0,0,0,3.0,1916,129000.0
1688,14778,6,1954,2006,72.0,2,2,1,728.0,1296.0,4,1640,1640,3,7,1,3,924.0,0,0,0,0,1,0,0,2.0,1542,224000.0
1689,3180,6,2005,2005,0.0,2,3,1,390.0,600.0,4,600,1200,3,7,0,0,480.0,0,0,0,0,0,0,0,4.0,1163,165000.0
1690,3068,6,1920,1993,0.0,1,2,1,0.0,662.0,4,662,1324,2,7,0,0,180.0,0,0,0,0,0,0,0,2.0,205,122000.0
1691,8298,8,2006,2007,0.0,2,3,2,583.0,1546.0,4,1564,1564,4,7,1,3,502.0,1,0,0,0,1,0,1,2.0,2261,267300.0
1692,13518,9,2008,2009,860.0,3,4,1,0.0,1926.0,4,1966,3140,4,7,2,3,820.0,0,0,1,0,1,0,1,4.0,423,485000.0
1693,33120,6,1962,1962,0.0,1,2,1,0.0,1595.0,2,1611,2486,2,7,1,3,576.0,0,0,0,0,0,1,0,2.0,2687,220000.0
1694,13142,6,1997,1997,128.0,1,3,1,688.0,864.0,4,872,1771,3,7,0,0,600.0,0,0,0,0,0,0,0,4.0,1436,215700.0
1695,11362,8,2004,2005,42.0,2,4,2,1039.0,1836.0,4,1836,1836,3,7,1,3,862.0,0,0,1,0,0,0,0,3.0,444,280000.0
1696,10845,8,2003,2004,504.0,2,3,2,1149.0,1603.0,4,1575,1575,3,7,1,2,732.0,0,0,1,0,0,0,0,3.0,1067,284000.0
1697,1936,4,1970,1970,0.0,1,3,2,131.0,630.0,3,630,630,2,7,0,0,0.0,0,0,0,0,0,0,0,2.0,2290,84500.0
1698,9760,6,1963,1984,218.0,1,2,3,717.0,1395.0,2,1395,1395,2,6,1,2,440.0,0,0,0,0,1,0,0,2.0,168,192000.0
1699,3960,7,1930,1950,0.0,1,2,1,0.0,502.0,2,502,1004,3,7,1,-1,200.0,0,0,0,0,0,0,0,1.0,2643,105000.0
