,Id,PID,MS SubClass,Lot Frontage,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Yr Blt,Garage Finish,Garage Area,Garage Qual,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch SF,Screen Porch SF,Pool QC,Fence,Misc Val,Mo Sold,SalePrice,>4000SF,MS Zoning_C (all),MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Street_Pave,Alley_Grvl,Alley_Pave,Lot Shape_IR2,Lot Shape_IR3,Lot Shape_Reg,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Utilities_NoSeWa,Utilities_NoSewr,Lot Config_NotCulDSac,Land Slope_Mod,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosA,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Condition 1_RRNe,Condition 1_RRNn,Condition 2_Feedr,Condition 2_Norm,Condition 2_PosA,Condition 2_PosN,Condition 2_RRAn,Condition 2_RRNn,Bldg Type_notTwnhsE,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Roof Matl_Not,Exterior 1st_AsphShn,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CBlock,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_ImStucc,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_PreCast,Exterior 1st_Stone,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_AsphShn,Exterior 2nd_Brk Cmn,Exterior 2nd_BrkFace,Exterior 2nd_CBlock,Exterior 2nd_ImStucc,Exterior 2nd_Other,Exterior 2nd_Plywood,Exterior 2nd_PreCast,Exterior 2nd_Stone,Exterior 2nd_Stucco,Exterior 2nd_Wd Shng,Mas Vnr Type_BrkFace,Mas Vnr Type_CBlock,Mas Vnr Type_None,Mas Vnr Type_Stone,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Garage Type_Out,Misc Feature_Elev,Misc Feature_Gar2,Misc Feature_Othr,Misc Feature_Shed,Misc Feature_TenC,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_VWD,Sale Type_WD ,finished_Unf
1907,20,527302110,20,85.0,13175,6,6,1978,1988,119.0,1,2,2,3,2,1,5,790.0,3,163.0,589.0,1542.0,2,1,4.0,2073,0,0,2073,1.0,0.0,2,0,3,1,2,7,6,2,2,1978.0,1,500.0,2,2,349,0,0,0,0,0,2,0,2,210000.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1908,2217,909279080,50,0.0,11275,6,7,1932,1950,480.0,1,2,2,2,2,2,3,297.0,2,557.0,0.0,854.0,2,1,4.0,1096,895,0,1991,0.0,0.0,1,1,3,1,2,7,7,1,3,1977.0,1,432.0,2,2,0,0,19,0,0,0,5,0,3,220000.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1909,232,905202090,20,60.0,9600,4,7,1950,1995,0.0,1,2,2,3,2,1,4,442.0,1,0.0,625.0,1067.0,2,1,4.0,1067,0,0,1067,0.0,0.0,2,0,2,1,3,4,5,0,0,1996.0,1,436.0,2,2,290,0,0,0,0,0,5,0,2,128000.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1910,1982,902201090,50,120.0,9000,5,8,1900,2006,0.0,1,2,1,2,1,1,4,130.0,1,0.0,550.0,680.0,4,1,4.0,680,494,0,1174,0.0,0.0,1,0,2,1,3,6,7,1,3,2000.0,1,576.0,2,2,116,26,40,0,0,0,2,0,6,135000.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1911,1570,914476450,20,74.0,9990,4,5,1991,1991,0.0,1,2,4,3,2,1,5,1383.0,1,0.0,297.0,1680.0,3,1,4.0,1689,0,0,1689,1.0,0.0,2,0,3,1,2,6,7,1,2,1991.0,1,432.0,2,2,428,120,0,0,0,0,5,0,7,228500.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1912,195,903226160,50,50.0,6000,6,7,1939,1950,0.0,1,2,1,2,3,1,4,452.0,2,12.0,144.0,608.0,2,1,4.0,608,524,0,1132,1.0,0.0,1,0,2,1,2,5,7,0,0,1939.0,1,240.0,2,2,0,0,128,0,0,0,2,0,4,134000.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1913,2307,526302040,20,85.0,10533,6,6,1956,1956,244.0,1,3,2,2,2,1,3,773.0,1,0.0,235.0,1008.0,2,1,4.0,1024,0,0,1024,1.0,0.0,1,0,2,1,3,5,7,2,2,1956.0,1,313.0,2,2,0,0,0,0,280,0,5,0,8,157500.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1914,504,528387030,60,0.0,11692,8,5,1993,1994,372.0,2,2,4,3,2,1,6,624.0,1,0.0,549.0,1173.0,4,1,4.0,1215,1017,0,2232,1.0,0.0,2,1,3,1,3,8,7,1,2,1993.0,2,623.0,2,2,173,165,0,0,0,0,5,0,10,263550.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1915,1644,527301080,20,0.0,12546,6,7,1981,1981,310.0,2,3,2,3,2,1,4,678.0,1,0.0,762.0,1440.0,4,1,4.0,1440,0,0,1440,0.0,0.0,2,0,3,1,3,7,7,1,2,1981.0,3,467.0,2,2,0,0,99,0,0,0,5,0,4,182900.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1916,939,909475300,20,0.0,21695,6,9,1988,2007,260.0,2,3,2,3,2,1,6,808.0,1,0.0,72.0,880.0,4,1,4.0,1680,0,0,1680,1.0,0.0,2,0,3,1,3,5,7,1,3,1988.0,3,540.0,2,2,292,44,0,182,0,0,5,0,12,222000.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1917,1591,923202137,20,77.0,9278,5,5,2007,2008,0.0,1,2,4,3,2,1,1,0.0,1,0.0,1092.0,1092.0,4,1,4.0,1092,0,0,1092,0.0,0.0,1,0,2,1,2,5,7,0,0,1983.253164556962,0,0.0,0,2,0,52,0,0,0,0,5,0,2,146000.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1918,2001,902404010,30,90.0,8100,5,6,1948,1973,0.0,1,2,1,2,2,1,3,338.0,1,0.0,1221.0,1559.0,3,1,4.0,1559,0,0,1559,1.0,0.0,1,0,2,1,2,5,5,0,0,1948.0,1,812.0,2,2,0,116,230,0,0,0,3,0,6,153500.0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1919,2379,528102010,20,129.0,16737,9,5,2004,2005,66.0,2,2,4,4,2,2,6,1447.0,1,0.0,533.0,1980.0,4,1,4.0,1980,0,0,1980,1.0,0.0,2,0,3,1,4,8,7,1,3,2004.0,3,770.0,2,2,194,45,0,0,0,0,5,0,9,315000.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1920,1100,528315110,60,80.0,9200,8,5,1998,1998,473.0,2,2,4,3,2,1,6,986.0,1,0.0,484.0,1470.0,3,1,4.0,1470,1160,0,2630,1.0,0.0,2,1,4,1,3,8,7,1,2,1998.0,3,696.0,2,2,0,66,0,0,0,0,5,0,6,315000.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1921,1118,528431120,60,73.0,9801,8,5,2007,2007,156.0,2,2,4,3,2,2,1,0.0,1,0.0,1341.0,1341.0,4,1,4.0,1341,520,0,1861,0.0,0.0,3,0,3,1,3,7,7,1,3,2007.0,2,851.0,2,2,144,60,0,0,0,0,5,0,7,257000.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1922,1593,923204040,85,150.0,14137,4,5,1964,1964,98.0,1,2,2,3,2,2,5,865.0,2,247.0,88.0,1200.0,3,1,4.0,1200,0,0,1200,1.0,0.0,1,0,3,1,2,6,7,0,0,1964.0,3,850.0,2,2,0,119,0,0,171,0,5,0,11,173000.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1923,2338,527226010,60,0.0,14762,5,6,1948,1950,0.0,1,2,0,0,0,1,0,0.0,0,0.0,0.0,0.0,3,1,4.0,1547,720,53,2320,0.0,0.0,2,0,2,1,2,7,7,1,2,1979.0,1,672.0,2,1,120,144,0,0,0,0,5,0,5,169000.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1924,458,528178010,20,117.0,15262,8,5,2003,2004,470.0,2,2,4,4,2,3,6,1557.0,1,0.0,643.0,2200.0,4,1,4.0,2200,0,0,2200,1.0,0.0,2,1,3,1,4,8,7,1,3,2003.0,3,685.0,2,2,208,55,0,0,0,0,5,0,7,382500.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1925,1454,907250020,20,75.0,9742,8,5,2002,2002,281.0,2,2,4,3,2,1,1,0.0,1,0.0,1777.0,1777.0,4,1,4.0,1795,0,0,1795,0.0,0.0,2,0,3,1,3,7,7,1,3,2002.0,2,534.0,2,2,171,159,0,0,0,0,5,0,9,230000.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1926,641,535301170,20,74.0,8532,5,6,1954,1990,650.0,1,2,2,2,2,1,3,1213.0,1,0.0,84.0,1297.0,3,1,4.0,1297,0,0,1297,0.0,1.0,1,0,3,1,2,5,7,1,2,1954.0,3,498.0,2,2,0,0,0,0,0,0,5,0,10,153000.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1927,644,535303150,20,79.0,10634,5,6,1953,1953,0.0,1,2,4,2,2,1,4,428.0,2,180.0,0.0,608.0,2,1,4.0,1319,0,0,1319,1.0,0.0,1,0,3,1,2,5,5,0,0,1953.0,1,270.0,2,2,66,0,0,0,0,0,3,0,11,123000.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1928,840,907131190,20,65.0,14753,7,5,1998,1998,0.0,1,2,4,3,2,2,6,950.0,1,0.0,513.0,1463.0,4,1,4.0,1463,0,0,1463,1.0,0.0,2,0,3,1,2,5,7,0,0,1998.0,3,539.0,2,2,0,81,0,0,0,0,4,0,12,207000.0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1929,1307,902207220,75,87.0,18386,7,9,1880,2002,0.0,1,2,1,2,2,1,1,0.0,1,0.0,1470.0,1470.0,4,1,4.0,1675,1818,0,3493,0.0,0.0,3,0,3,1,3,10,7,1,4,2003.0,1,870.0,2,2,302,0,0,0,0,0,5,0,5,295000.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1930,1809,531375140,20,60.0,12450,5,5,2003,2004,126.0,2,2,4,3,2,1,6,729.0,1,0.0,365.0,1094.0,4,1,4.0,1094,0,0,1094,1.0,0.0,1,0,3,1,3,6,7,0,0,2004.0,1,576.0,2,2,0,0,0,0,0,0,5,0,5,149000.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1931,56,528240070,60,0.0,7851,6,5,2002,2002,0.0,2,2,4,3,2,1,6,625.0,1,0.0,235.0,860.0,4,1,4.0,860,1100,0,1960,1.0,0.0,2,1,4,1,3,8,7,2,2,2002.0,3,440.0,2,2,288,48,0,0,0,0,5,0,5,216500.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1932,1905,534453080,20,50.0,5175,5,8,1958,2000,0.0,1,2,2,2,2,1,4,150.0,5,404.0,254.0,808.0,4,1,4.0,808,0,0,808,0.0,0.0,1,0,2,1,2,5,7,0,0,1963.0,1,308.0,2,0,143,0,0,0,0,0,5,0,7,112000.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1933,2060,905105170,20,0.0,8398,5,5,1967,1967,323.0,1,3,2,2,2,1,2,114.0,4,529.0,300.0,943.0,2,1,4.0,943,0,0,943,1.0,0.0,1,0,2,1,2,5,7,0,0,1972.0,1,528.0,2,2,132,0,0,0,0,0,5,0,6,134500.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1934,1085,528228540,20,53.0,3710,7,5,2007,2008,20.0,2,2,4,3,2,3,1,0.0,1,0.0,1146.0,1146.0,4,1,4.0,1246,0,0,1246,0.0,0.0,2,0,2,1,3,5,7,1,3,2007.0,3,428.0,2,2,100,24,0,0,0,0,5,0,3,187687.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1935,305,911128180,50,60.0,7500,4,4,1920,1950,0.0,1,3,2,2,2,1,1,0.0,1,0.0,698.0,698.0,2,1,3.0,698,430,0,1128,0.0,0.0,1,0,2,1,2,6,7,0,0,1980.0,2,528.0,2,2,30,0,164,0,0,0,5,0,4,68400.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1936,671,535403190,20,62.0,8010,6,9,1958,2007,0.0,2,3,2,2,2,2,6,745.0,1,0.0,206.0,951.0,3,1,4.0,951,0,0,951,1.0,0.0,1,0,2,1,3,6,7,0,0,1985.0,1,480.0,2,2,0,0,42,0,0,0,5,450,9,143500.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
